RFID,"User Name","User Remark","Payment ID",Location,"Source name","Fetch Count","Vol Taken[L]",Balance[L],Datetime
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",44,19.82,133.12,"21-04-2025 05:17"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",43,0,152.94,"21-04-2025 05:16"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",43,19.56,152.94,"21-04-2025 05:16"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",42,0,172.5,"21-04-2025 05:13"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",148,0,28.63,"21-04-2025 05:13"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",148,0,28.63,"21-04-2025 05:12"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",148,0,28.63,"21-04-2025 05:12"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",148,34.57,28.63,"21-04-2025 05:12"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",147,0,63.2,"21-04-2025 05:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",147,0.55,63.2,"21-04-2025 05:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",146,34.98,63.75,"21-04-2025 05:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",145,0,98.73,"21-04-2025 05:03"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",39,20.96,7.61,"21-04-2025 04:39"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",38,0,28.57,"21-04-2025 04:37"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",38,18.27,28.57,"21-04-2025 04:37"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",37,0,46.84,"21-04-2025 04:36"
14123722,"BUKATIRA PS_008",,099008008,"Semuto , Nakaseke","Bukatira PS",42,19.5,534.19,"21-04-2025 04:36"
14123722,"BUKATIRA PS_008",,099008008,"Semuto , Nakaseke","Bukatira PS",41,0,553.69,"21-04-2025 04:34"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",145,36.42,98.73,"21-04-2025 04:34"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",144,0,135.15,"21-04-2025 04:30"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",144,5.07,135.15,"21-04-2025 04:29"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",143,0,140.22,"21-04-2025 04:29"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",143,2.7,140.22,"21-04-2025 04:29"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",142,0,142.92,"21-04-2025 04:28"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",142,19.77,142.92,"21-04-2025 04:26"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",141,0,162.69,"21-04-2025 04:23"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",141,1.24,162.69,"21-04-2025 04:23"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",139,0,165.22,"21-04-2025 04:23"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",139,2.29,165.22,"21-04-2025 04:21"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",138,0,167.51,"21-04-2025 04:20"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",138,19.95,167.51,"21-04-2025 04:20"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",137,0,187.46,"21-04-2025 04:19"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",79,15.2,0,"21-04-2025 04:18"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",78,0,15.06,"21-04-2025 04:16"
41161292,"BUKATIRA PS_168",,099008168,"Semuto , Nakaseke","Bukatira PS",24,34.07,126.85,"21-04-2025 04:16"
41161292,"BUKATIRA PS_168",,099008168,"Semuto , Nakaseke","Bukatira PS",23,0,160.91,"21-04-2025 04:13"
19626117,"BUKATIRA PS_184",,099008184,"Semuto , Nakaseke","Bukatira PS",8,19.33,699.43,"21-04-2025 04:12"
19626117,"BUKATIRA PS_184",,099008184,"Semuto , Nakaseke","Bukatira PS",7,0,718.76,"21-04-2025 04:10"
19626117,"BUKATIRA PS_184",,099008184,"Semuto , Nakaseke","Bukatira PS",7,20.89,718.76,"21-04-2025 04:09"
19626117,"BUKATIRA PS_184",,099008184,"Semuto , Nakaseke","Bukatira PS",6,0,739.65,"21-04-2025 04:07"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",44,3.38,47.6,"21-04-2025 03:48"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",43,0,50.98,"21-04-2025 03:46"
14815613,"BUKATIRA PS_182",,099008182,"Semuto , Nakaseke","Bukatira PS",6,19.95,873.79,"21-04-2025 03:36"
14815613,"BUKATIRA PS_182",,099008182,"Semuto , Nakaseke","Bukatira PS",5,0,893.74,"21-04-2025 03:33"
10025513,"BUKATIRA PS_154",,099008154,"Semuto , Nakaseke","Bukatira PS",6,2.19,820.38,"21-04-2025 03:15"
10025513,"BUKATIRA PS_154",,099008154,"Semuto , Nakaseke","Bukatira PS",5,30.72,822.56,"21-04-2025 03:14"
10025513,"BUKATIRA PS_154",,099008154,"Semuto , Nakaseke","Bukatira PS",4,0,853.28,"21-04-2025 03:10"
10025513,"BUKATIRA PS_154",,099008154,"Semuto , Nakaseke","Bukatira PS",4,32.72,853.28,"21-04-2025 03:09"
10025513,"BUKATIRA PS_154",,099008154,"Semuto , Nakaseke","Bukatira PS",3,0,886,"21-04-2025 03:05"
14815613,"BUKATIRA PS_182",,099008182,"Semuto , Nakaseke","Bukatira PS",5,33.27,893.74,"21-04-2025 03:04"
14815613,"BUKATIRA PS_182",,099008182,"Semuto , Nakaseke","Bukatira PS",4,0,927.01,"21-04-2025 03:00"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",138,61.19,3482.75,"20-04-2025 17:30"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",137,0,3543.95,"20-04-2025 17:28"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",137,0,3543.95,"20-04-2025 17:27"
41161292,"BUKATIRA PS_168",,099008168,"Semuto , Nakaseke","Bukatira PS",23,34.06,160.91,"20-04-2025 17:23"
41161292,"BUKATIRA PS_168",,099008168,"Semuto , Nakaseke","Bukatira PS",22,0,194.97,"20-04-2025 17:18"
41161292,"BUKATIRA PS_168",,099008168,"Semuto , Nakaseke","Bukatira PS",22,0,194.97,"20-04-2025 17:17"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",58,0,1484.57,"20-04-2025 17:13"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",58,42.22,1484.57,"20-04-2025 17:13"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",57,0,1526.79,"20-04-2025 17:10"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",37,60.16,46.84,"20-04-2025 15:54"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",57,78.31,1526.79,"20-04-2025 15:49"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",56,0,1605.1,"20-04-2025 15:44"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",30,51.98,381.72,"20-04-2025 15:44"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",29,0,433.7,"20-04-2025 15:39"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",29,58.93,433.7,"20-04-2025 15:39"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",28,0,492.63,"20-04-2025 15:33"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",57,39.89,97.29,"20-04-2025 15:17"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",56,0,137.18,"20-04-2025 15:13"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",56,38.67,137.18,"20-04-2025 15:13"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",56,43.01,1605.1,"20-04-2025 15:08"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",55,75.04,175.84,"20-04-2025 15:05"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",101,105.04,0.92,"20-04-2025 15:00"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",100,0,105.96,"20-04-2025 14:51"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",28,23.47,492.63,"20-04-2025 14:51"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",27,0,516.11,"20-04-2025 14:49"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",64,37.58,195.01,"20-04-2025 14:48"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",31,6.94,1402.61,"20-04-2025 14:44"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",63,3.62,232.59,"20-04-2025 14:44"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",27,0,0,"20-04-2025 14:43"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",27,0,0,"20-04-2025 14:43"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",27,1.04,0.25,"20-04-2025 14:43"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",26,13.05,1.28,"20-04-2025 14:42"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",25,2.15,14.33,"20-04-2025 14:41"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",24,43.9,16.48,"20-04-2025 14:40"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",23,74.46,60.38,"20-04-2025 14:36"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",22,2.44,134.85,"20-04-2025 14:29"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",21,0,137.28,"20-04-2025 14:29"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",30,40.18,1409.55,"20-04-2025 14:29"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",29,39.42,1449.73,"20-04-2025 14:26"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",28,0,1489.15,"20-04-2025 14:23"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",99,39.8,106.47,"20-04-2025 14:22"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",98,0,146.27,"20-04-2025 14:19"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",98,36.7,146.27,"20-04-2025 14:19"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",97,0,182.96,"20-04-2025 14:16"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",97,12.93,182.96,"20-04-2025 14:16"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",96,40.83,195.89,"20-04-2025 14:15"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",95,0,236.72,"20-04-2025 14:13"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",95,38.79,236.72,"20-04-2025 14:12"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",94,0,275.51,"20-04-2025 14:07"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",30,0,5.53,"20-04-2025 14:02"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",30,0,5.53,"20-04-2025 14:02"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",30,0,5.53,"20-04-2025 14:02"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",30,43.19,5.53,"20-04-2025 14:01"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",29,0,48.73,"20-04-2025 13:58"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",14,77.94,1223.82,"20-04-2025 13:57"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",13,0,1301.76,"20-04-2025 13:51"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",55,0.55,1648.11,"20-04-2025 13:49"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",54,0,1648.66,"20-04-2025 13:48"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",54,0,1648.66,"20-04-2025 13:48"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",54,42.31,1648.66,"20-04-2025 13:48"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",43,0,0,"20-04-2025 13:45"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",43,11.26,0.63,"20-04-2025 13:45"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",42,0.28,11.89,"20-04-2025 13:43"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",42,6.81,11.89,"20-04-2025 13:43"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",41,14.37,18.7,"20-04-2025 13:42"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",39,13.39,33.58,"20-04-2025 13:41"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",38,0,46.97,"20-04-2025 13:40"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",53,39.97,1690.96,"20-04-2025 13:27"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",52,0,1730.93,"20-04-2025 13:24"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",94,40.16,275.51,"20-04-2025 13:21"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",93,0,315.67,"20-04-2025 13:15"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",93,23.61,315.67,"20-04-2025 13:14"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",92,0,339.29,"20-04-2025 13:07"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",92,14.9,339.29,"20-04-2025 13:07"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",91,0,354.18,"20-04-2025 13:05"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"20-04-2025 12:57"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"20-04-2025 12:56"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"20-04-2025 12:55"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"20-04-2025 12:55"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,30.25,0,"20-04-2025 12:55"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",55,0,30.06,"20-04-2025 12:53"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",91,36.18,354.18,"20-04-2025 12:50"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",90,36.79,390.36,"20-04-2025 12:43"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",89,0,427.15,"20-04-2025 12:39"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",89,20.27,427.15,"20-04-2025 12:39"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",88,12.23,447.42,"20-04-2025 12:36"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",87,0,459.65,"20-04-2025 12:33"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",137,19.42,3543.95,"20-04-2025 12:16"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",136,3.13,3563.36,"20-04-2025 12:13"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",136,0,3563.36,"20-04-2025 12:13"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",135,11.6,3566.5,"20-04-2025 12:12"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",134,5.59,3578.09,"20-04-2025 12:11"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",133,0,3583.68,"20-04-2025 12:10"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",133,20.68,3583.68,"20-04-2025 11:53"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",132,0.91,3604.36,"20-04-2025 11:51"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",131,0,3605.28,"20-04-2025 11:51"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",52,26.28,1730.93,"20-04-2025 11:49"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",18,38.33,565.72,"20-04-2025 11:47"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",87,39.57,459.65,"20-04-2025 11:44"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",86,0,499.23,"20-04-2025 11:41"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",86,34.12,499.23,"20-04-2025 11:41"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",85,0,533.34,"20-04-2025 11:38"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",131,7.58,3605.28,"20-04-2025 11:33"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",130,0,3612.85,"20-04-2025 11:32"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",130,12,3612.85,"20-04-2025 11:31"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",129,0,3624.86,"20-04-2025 11:29"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",51,83.36,1757.22,"20-04-2025 10:29"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",50,0,1840.57,"20-04-2025 10:23"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",85,1.54,533.34,"20-04-2025 09:55"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",84,0,534.88,"20-04-2025 09:54"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",84,38.16,534.88,"20-04-2025 09:54"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",83,0,573.04,"20-04-2025 09:51"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",83,34.33,573.04,"20-04-2025 09:50"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",82,0,607.37,"20-04-2025 09:48"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",50,39.23,1840.57,"20-04-2025 09:42"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",49,0,1879.8,"20-04-2025 09:40"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",62,51.47,236.22,"20-04-2025 09:08"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",61,0,287.69,"20-04-2025 09:05"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",61,40.92,287.69,"20-04-2025 09:04"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",60,11.3,328.61,"20-04-2025 09:01"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",59,14.37,339.91,"20-04-2025 09:01"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",58,14.02,354.28,"20-04-2025 08:59"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",57,0,368.29,"20-04-2025 08:58"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",57,16.01,368.29,"20-04-2025 08:58"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",56,15.69,384.31,"20-04-2025 08:57"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",55,0,400,"20-04-2025 08:56"
11617612,"BUKATIRA PS_172",,099008172,"Semuto , Nakaseke","Bukatira PS",55,0,0,"20-04-2025 08:55"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",27,0,516.11,"20-04-2025 08:50"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",27,61.33,516.11,"20-04-2025 08:49"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",26,0,577.44,"20-04-2025 08:43"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",26,0,577.44,"20-04-2025 08:43"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",129,19.49,3624.86,"20-04-2025 08:11"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",128,0,3644.35,"20-04-2025 08:10"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",82,44.38,607.37,"20-04-2025 08:09"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",81,0,651.75,"20-04-2025 08:09"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",81,0,651.75,"20-04-2025 08:09"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",81,0,651.75,"20-04-2025 08:08"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",81,0,651.75,"20-04-2025 08:07"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",81,39.8,651.75,"20-04-2025 08:06"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",80,0,691.55,"20-04-2025 08:04"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",80,38.98,691.55,"20-04-2025 08:03"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",79,0,730.53,"20-04-2025 08:01"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",79,34.03,730.53,"20-04-2025 08:01"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",78,0,764.56,"20-04-2025 07:58"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",128,38.76,3644.35,"20-04-2025 07:58"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",127,0,3683.1,"20-04-2025 07:55"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",127,5.78,3683.1,"20-04-2025 07:55"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",126,0,3688.89,"20-04-2025 07:54"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",126,10.76,3688.89,"20-04-2025 07:54"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",125,0,3699.65,"20-04-2025 07:54"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",125,38.76,3699.65,"20-04-2025 07:53"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",124,0,3738.41,"20-04-2025 07:50"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",123,0.15,3740.37,"20-04-2025 07:49"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",122,0,3742.19,"20-04-2025 07:49"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",121,8.14,3744.02,"20-04-2025 07:49"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",120,0,3752.16,"20-04-2025 07:48"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",119,0,3754.27,"20-04-2025 07:48"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",117,0,3755.9,"20-04-2025 07:48"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",137,15.62,187.46,"20-04-2025 07:47"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",136,0,203.08,"20-04-2025 07:45"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",136,7.04,203.08,"20-04-2025 07:45"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",135,0,210.12,"20-04-2025 07:44"
